Objects
100
,,Global Angle Mannequin:Mannequin,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1681,0,0.163570,-0.122880,3.146524,1316.093872,923.466187,788.733154
1682,0,0.166797,-0.125040,3.143435,1315.979736,923.279236,788.556458
1683,0,0.162968,-0.122481,3.147279,1316.037842,923.589600,788.808899
1684,0,0.165796,-0.124796,3.144312,1315.953857,923.417969,788.621521
1685,0,0.166095,-0.124212,3.144523,1315.958252,923.442078,788.649475
1686,0,0.163707,-0.122568,3.146428,1316.030151,923.595703,788.806824
1687,0,0.166035,-0.124062,3.144418,1315.951050,923.454407,788.633057
1688,0,0.165860,-0.124278,3.144403,1315.977539,923.493713,788.658569
1689,0,0.165933,-0.124328,3.144180,1315.964966,923.485229,788.646729
1690,0,0.161778,-0.121736,3.148469,1316.077148,923.683350,788.848022
1691,0,0.165809,-0.124386,3.144145,1315.951172,923.481079,788.618713
1692,0,0.165308,-0.124759,3.144353,1315.915527,923.445984,788.604492
1693,0,0.165818,-0.124080,3.144450,1315.945557,923.469482,788.615112
1694,0,0.165414,-0.124599,3.144498,1315.929932,923.464966,788.620544
1695,0,0.166395,-0.123972,3.144140,1315.961670,923.482483,788.651855
1696,0,0.165731,-0.124756,3.144099,1315.961670,923.460632,788.634888
1697,0,0.165901,-0.124538,3.144296,1315.941406,923.444336,788.616882
1698,0,0.165863,-0.124609,3.144294,1315.962036,923.446289,788.628052
1699,0,0.167178,-0.124583,3.143394,1315.999756,923.330383,788.562744
1700,0,0.162996,-0.121704,3.147759,1316.099487,923.670715,788.861572
1701,0,0.166748,-0.124981,3.143310,1315.985718,923.298767,788.532715
1702,0,0.165715,-0.124689,3.144264,1315.950195,923.450867,788.630005
1703,0,0.166009,-0.124139,3.144539,1315.942139,923.448425,788.624268
1704,0,0.164281,-0.122692,3.145752,1316.050781,923.455933,788.686646
1705,0,0.166121,-0.123440,3.144754,1315.940308,923.444519,788.612366
1706,0,0.163481,-0.122247,3.146923,1316.006348,923.626343,788.808350
1707,0,0.164335,-0.122178,3.146116,1316.039063,923.476807,788.713013
1708,0,0.165652,-0.124572,3.144326,1315.938354,923.473755,788.622131
1709,0,0.163227,-0.122782,3.146551,1315.978638,923.595459,788.776672
1710,0,0.165837,-0.124669,3.144196,1315.926758,923.479187,788.634827
1711,0,0.163952,-0.122462,3.146407,1316.041748,923.502380,788.720581
1712,0,0.165637,-0.124697,3.144415,1315.939575,923.466614,788.626465
1713,0,0.165971,-0.123985,3.144496,1315.921509,923.435242,788.600952
1714,0,0.163992,-0.121870,3.146663,1316.015991,923.599304,788.787720
1715,0,0.165288,-0.125147,3.144247,1315.956421,923.457397,788.631104
1716,0,0.165989,-0.125741,3.143636,1315.943115,923.366333,788.559204
1717,0,0.166018,-0.124766,3.144191,1315.964966,923.466980,788.639709
1718,0,0.166130,-0.124077,3.144533,1315.960205,923.456543,788.644531
1719,0,0.166624,-0.124924,3.143303,1316.004150,923.318542,788.551392
1720,0,0.163772,-0.122665,3.146288,1316.039307,923.631165,788.825378
1721,0,0.165548,-0.124373,3.144593,1315.924438,923.455078,788.631470
1722,0,0.163596,-0.121674,3.146984,1316.033936,923.615540,788.795959
1723,0,0.165436,-0.124653,3.144402,1315.932983,923.459045,788.620544
1724,0,0.167019,-0.123866,3.143485,1315.986450,923.315125,788.523987
1725,0,0.165626,-0.124906,3.144207,1315.942383,923.482483,788.644531
1726,0,0.163598,-0.122426,3.146405,1316.012207,923.619995,788.797241
1727,0,0.163473,-0.122405,3.146624,1316.002441,923.604736,788.786133
1728,0,0.163412,-0.122121,3.146922,1316.006592,923.615967,788.798340
1729,0,0.165390,-0.124457,3.144694,1315.926270,923.445801,788.609070
1730,0,0.166992,-0.124290,3.143497,1315.998413,923.354736,788.566406
1731,0,0.163978,-0.122138,3.146403,1316.010376,923.593140,788.782593
1732,0,0.164374,-0.121938,3.146286,1316.008789,923.574646,788.769531
1733,0,0.165979,-0.124340,3.144338,1315.951904,923.453369,788.634583
1734,0,0.163837,-0.122665,3.146244,1316.027954,923.608032,788.806946
1735,0,0.166475,-0.124837,3.143492,1315.992676,923.293640,788.526917
1736,0,0.166871,-0.124419,3.143658,1315.974609,923.349609,788.548706
1737,0,0.165982,-0.124590,3.144170,1315.960083,923.464905,788.636108
1738,0,0.166335,-0.123876,3.144378,1315.945923,923.467773,788.640259
1739,0,0.164999,-0.121954,3.145671,1316.058472,923.493958,788.716858
1740,0,0.166931,-0.124110,3.143611,1315.965454,923.322327,788.537354
1741,0,0.163587,-0.121884,3.146899,1315.992310,923.593994,788.774902
1742,0,0.162343,-0.122285,3.147619,1316.080933,923.692078,788.846619
1743,0,0.165253,-0.124544,3.144442,1315.928223,923.453918,788.601685
1744,0,0.166000,-0.123980,3.144484,1315.952271,923.491089,788.638733
1745,0,0.163691,-0.122330,3.146416,1315.995483,923.599060,788.775879
1746,0,0.165947,-0.124511,3.144213,1315.955322,923.479370,788.632568
1747,0,0.165757,-0.124509,3.144348,1315.965820,923.475403,788.636108
1748,0,0.166065,-0.123784,3.144675,1315.940796,923.454529,788.627869
1749,0,0.165839,-0.124109,3.144551,1315.942627,923.448853,788.614136
1750,0,0.165897,-0.124519,3.144406,1315.945923,923.437744,788.621155
1751,0,0.167084,-0.124227,3.143541,1315.988892,923.322144,788.558105
1752,0,0.166432,-0.123843,3.144457,1315.963257,923.463684,788.646545
1753,0,0.165908,-0.124653,3.144182,1315.956421,923.463806,788.635986
1754,0,0.166212,-0.123935,3.144487,1315.959595,923.456665,788.630554
1755,0,0.165320,-0.124781,3.144500,1315.923462,923.450928,788.616089
1756,0,0.166106,-0.123898,3.144408,1315.933594,923.462585,788.613037
1757,0,0.165666,-0.124013,3.144596,1315.942383,923.474426,788.617310
1758,0,0.163791,-0.122048,3.146636,1315.986572,923.607605,788.782593
1759,0,0.165832,-0.124070,3.144441,1315.941406,923.480164,788.615295
1760,0,0.166025,-0.124339,3.144157,1315.963989,923.511475,788.658752
1761,0,0.165835,-0.124170,3.144411,1315.939453,923.469666,788.620300
1762,0,0.165537,-0.124847,3.144397,1315.936279,923.469849,788.622986
1763,0,0.165849,-0.124391,3.144387,1315.941528,923.457886,788.623718
1764,0,0.163508,-0.121829,3.147095,1316.048462,923.629639,788.809875
1765,0,0.165546,-0.124882,3.144263,1315.951782,923.461853,788.641052
1766,0,0.165913,-0.124445,3.144323,1315.966309,923.450623,788.618652
1767,0,0.165925,-0.124234,3.144457,1315.963745,923.457397,788.628174
1768,0,0.166708,-0.124882,3.143275,1315.969971,923.323547,788.540405
1769,0,0.164044,-0.122449,3.146281,1316.069580,923.498840,788.722717
1770,0,0.166084,-0.124244,3.144392,1315.955811,923.487061,788.643433
1771,0,0.162964,-0.122164,3.147561,1316.120361,923.589966,788.761169
1772,0,0.165999,-0.124089,3.144385,1315.940796,923.478760,788.634277
1773,0,0.165762,-0.124303,3.144382,1315.931152,923.476990,788.620239
1774,0,0.165597,-0.124363,3.144503,1315.958374,923.491699,788.632324
1775,0,0.165943,-0.124060,3.144420,1315.942017,923.482910,788.631226
1776,0,0.166960,-0.123963,3.143484,1316.003906,923.330933,788.526550
1777,0,0.165708,-0.124351,3.144571,1315.929932,923.462646,788.610352
1778,0,0.167296,-0.123716,3.143485,1316.008667,923.325623,788.537231
1779,0,0.162678,-0.122139,3.147564,1316.051270,923.649048,788.810059
1780,0,0.165839,-0.124309,3.144363,1315.946167,923.482666,788.644775
1781,0,0.166289,-0.124296,3.144135,1315.968262,923.473022,788.642944
1782,0,0.165905,-0.124641,3.144351,1315.952637,923.459106,788.635803
1783,0,0.165628,-0.124403,3.144471,1315.942383,923.437439,788.608459
1784,0,0.165791,-0.124687,3.144277,1315.976440,923.493652,788.655884
1785,0,0.165734,-0.124812,3.144208,1315.959595,923.494812,788.654419
1786,0,0.165786,-0.124040,3.144575,1315.950195,923.468140,788.612793
1787,0,0.165566,-0.124581,3.144563,1315.930176,923.475098,788.628906
1788,0,0.166075,-0.123947,3.144331,1315.966064,923.487793,788.630737
1789,0,0.166970,-0.124031,3.143577,1315.983643,923.344055,788.546143
1790,0,0.162321,-0.122246,3.147607,1316.078857,923.689514,788.843384
1791,0,0.165829,-0.123981,3.144505,1315.952271,923.487244,788.620972
1792,0,0.165943,-0.124098,3.144416,1315.951538,923.486572,788.617493
1793,0,0.165706,-0.124244,3.144465,1315.940186,923.463562,788.616577
1794,0,0.163655,-0.122175,3.146570,1316.018188,923.609924,788.792664
1795,0,0.165753,-0.124614,3.144392,1315.926758,923.466125,788.632874
1796,0,0.165658,-0.124699,3.144557,1315.940674,923.463623,788.619324
1797,0,0.165762,-0.124729,3.144197,1315.953857,923.463379,788.630371
1798,0,0.165485,-0.124695,3.144318,1315.937256,923.446350,788.604004
1799,0,0.162457,-0.122411,3.147394,1316.067505,923.646057,788.824097
1800,0,0.165937,-0.124560,3.144367,1315.941895,923.461121,788.628113
1801,0,0.165701,-0.124618,3.144262,1315.950073,923.467590,788.621521
1802,0,0.165466,-0.124970,3.144264,1315.961060,923.494324,788.649353
1803,0,0.166656,-0.124093,3.143655,1315.964111,923.318665,788.509521
1804,0,0.165830,-0.124623,3.144168,1315.971802,923.510254,788.650757
1805,0,0.165814,-0.124511,3.144233,1315.935303,923.471558,788.625000
1806,0,0.162397,-0.121601,3.148040,1316.062988,923.654785,788.808228
1807,0,0.166779,-0.124371,3.143516,1315.980713,923.343323,788.542175
1808,0,0.166180,-0.124323,3.144129,1315.958862,923.478699,788.627625
1809,0,0.166658,-0.124517,3.143585,1315.965332,923.319031,788.519348
1810,0,0.165734,-0.124321,3.144521,1315.930664,923.453552,788.607483
1811,0,0.166846,-0.124189,3.143490,1315.983398,923.301941,788.518005
1812,0,0.166963,-0.124138,3.143608,1315.993286,923.327454,788.536255
1813,0,0.163067,-0.123015,3.146488,1315.901489,923.321289,788.556824
1814,0,0.166996,-0.124596,3.143523,1315.990967,923.380676,788.562439
1815,0,0.165495,-0.124763,3.144360,1315.943970,923.470703,788.627136
1816,0,0.165215,-0.124961,3.144366,1315.940186,923.466919,788.622803
1817,0,0.166534,-0.124554,3.143668,1315.970215,923.304382,788.526672
1818,0,0.166106,-0.124150,3.144279,1315.975586,923.492004,788.639221
1819,0,0.165946,-0.124305,3.144356,1315.958496,923.484802,788.634277
1820,0,0.166589,-0.123987,3.144014,1315.967651,923.336609,788.513000
1821,0,0.165432,-0.125014,3.144184,1315.950684,923.476013,788.623901
1822,0,0.165676,-0.124311,3.144354,1315.948486,923.478943,788.622498
1823,0,0.166688,-0.124398,3.143631,1315.988037,923.368591,788.550293
1824,0,0.166026,-0.123726,3.144570,1315.951416,923.477295,788.611206
1825,0,0.165919,-0.123803,3.144515,1315.943481,923.459167,788.612976
1826,0,0.165963,-0.124121,3.144476,1315.956177,923.478638,788.623230
1827,0,0.166525,-0.124668,3.143699,1315.967163,923.350952,788.546448
1828,0,0.163103,-0.121982,3.147222,1316.052002,923.645691,788.806824
1829,0,0.165672,-0.124363,3.144463,1315.954224,923.482056,788.632080
1830,0,0.163516,-0.121874,3.147003,1316.021973,923.607788,788.774963
1831,0,0.164147,-0.123110,3.146042,1316.036621,923.533508,788.708557
1832,0,0.166288,-0.125296,3.143469,1315.977417,923.378845,788.557861
1833,0,0.166417,-0.123684,3.144532,1315.956543,923.479187,788.635925
1834,0,0.162876,-0.121550,3.147789,1316.079468,923.677673,788.836731
1835,0,0.163344,-0.121843,3.147207,1316.057983,923.636108,788.811401
1836,0,0.166714,-0.124753,3.143338,1315.987671,923.365723,788.554504
1837,0,0.163798,-0.122324,3.146272,1315.998779,923.594238,788.761047
1838,0,0.165739,-0.124448,3.144411,1315.925537,923.452942,788.602722
1839,0,0.165801,-0.124188,3.144530,1315.919556,923.461060,788.604126
1840,0,0.165961,-0.124168,3.144354,1315.951538,923.504883,788.634766
1841,0,0.166756,-0.124072,3.143587,1315.970947,923.331543,788.523804
1842,0,0.166743,-0.124331,3.143567,1315.979736,923.337158,788.520813
1843,0,0.166321,-0.123785,3.144328,1315.981567,923.516602,788.652222
1844,0,0.166080,-0.123823,3.144511,1315.953125,923.472656,788.612427
1845,0,0.165820,-0.124115,3.144623,1315.928711,923.471008,788.619080
1846,0,0.165676,-0.124536,3.144370,1315.941284,923.466492,788.623962
1847,0,0.165615,-0.124609,3.144307,1315.948486,923.469177,788.613708
1848,0,0.162990,-0.122076,3.147475,1316.058228,923.663086,788.829468
1849,0,0.165739,-0.123904,3.144710,1315.924316,923.440735,788.594482
1850,0,0.165845,-0.124695,3.144130,1315.957642,923.492554,788.648926
1851,0,0.166833,-0.124519,3.143483,1315.997925,923.348267,788.544189
1852,0,0.166140,-0.124288,3.144404,1315.955811,923.483826,788.628967
1853,0,0.166894,-0.124244,3.143743,1315.958496,923.366699,788.548584
1854,0,0.166279,-0.124873,3.143419,1315.997314,923.333923,788.535217
1855,0,0.165780,-0.124127,3.144490,1315.957397,923.484802,788.626648
1856,0,0.166028,-0.123699,3.144712,1315.932983,923.464294,788.595520
1857,0,0.165523,-0.124262,3.144534,1315.945801,923.476379,788.608704
1858,0,0.165554,-0.124716,3.144346,1315.951172,923.488159,788.632202
1859,0,0.165788,-0.124238,3.144419,1315.954712,923.469299,788.611938
1860,0,0.165956,-0.123823,3.144587,1315.956055,923.479370,788.618958
1861,0,0.165959,-0.124371,3.144394,1315.945557,923.477417,788.629150
1862,0,0.166108,-0.124051,3.144430,1315.952148,923.469788,788.611206
1863,0,0.165441,-0.124508,3.144610,1315.953369,923.475525,788.626648
1864,0,0.165736,-0.124206,3.144520,1315.951050,923.450928,788.598450
1865,0,0.165736,-0.124274,3.144555,1315.961060,923.482056,788.631165
1866,0,0.165462,-0.125022,3.144186,1315.957764,923.476990,788.624084
1867,0,0.165484,-0.124305,3.144621,1315.946533,923.466553,788.607788
1868,0,0.166057,-0.123879,3.144445,1315.964111,923.487915,788.624084
1869,0,0.166124,-0.124277,3.144138,1315.975586,923.495056,788.626160
1870,0,0.165510,-0.124712,3.144462,1315.940918,923.483643,788.625000
1871,0,0.165878,-0.124270,3.144315,1315.960327,923.491089,788.624146
1872,0,0.165842,-0.124285,3.144317,1315.944702,923.472961,788.610962
1873,0,0.162050,-0.121785,3.148287,1316.102173,923.705811,788.846130
1874,0,0.165665,-0.124691,3.144259,1315.951294,923.487305,788.628723
1875,0,0.166644,-0.124652,3.143600,1315.981567,923.390564,788.545288
1876,0,0.165896,-0.123810,3.144663,1315.939331,923.470032,788.618286
1877,0,0.166621,-0.124665,3.143729,1315.957275,923.362427,788.526489
1878,0,0.165937,-0.124170,3.144470,1315.950806,923.480835,788.628113
1879,0,0.165698,-0.124723,3.144224,1315.967896,923.494019,788.635193
1880,0,0.164222,-0.121485,3.146612,1316.027832,923.619385,788.783447
1881,0,0.165720,-0.124242,3.144520,1315.943848,923.460693,788.606201
1882,0,0.163088,-0.122107,3.147294,1316.045654,923.648132,788.802246
1883,0,0.167371,-0.123835,3.143474,1315.998901,923.351074,788.541870
1884,0,0.165783,-0.124620,3.144216,1315.961426,923.493469,788.634033
1885,0,0.166751,-0.124441,3.143507,1315.980957,923.359375,788.528320
1886,0,0.166020,-0.124034,3.144364,1315.949219,923.481140,788.618286
1887,0,0.166062,-0.124207,3.144445,1315.949341,923.497742,788.627014
1888,0,0.167076,-0.124271,3.143411,1315.985962,923.356262,788.533875
1889,0,0.165543,-0.124672,3.144255,1315.947266,923.485657,788.613831
1890,0,0.163500,-0.122108,3.146695,1316.010620,923.619202,788.767761
1891,0,0.165961,-0.123921,3.144508,1315.946533,923.452576,788.589600
1892,0,0.165776,-0.124707,3.144404,1315.943848,923.474854,788.625488
1893,0,0.166969,-0.124392,3.143424,1315.986450,923.376648,788.555847
1894,0,0.165791,-0.124467,3.144458,1315.942017,923.467651,788.609192
1895,0,0.165707,-0.124339,3.144506,1315.935059,923.471436,788.613159
1896,0,0.165669,-0.124495,3.144300,1315.958984,923.490723,788.632507
1897,0,0.166343,-0.125159,3.143461,1315.965576,923.376038,788.549438
1898,0,0.165922,-0.124277,3.144468,1315.953003,923.475708,788.615967
1899,0,0.163365,-0.122330,3.146810,1316.025024,923.618103,788.777527
1900,0,0.165540,-0.124549,3.144406,1315.948975,923.493896,788.637390
1901,0,0.166070,-0.123903,3.144471,1315.972534,923.479919,788.608826
1902,0,0.165926,-0.124193,3.144295,1315.952881,923.487305,788.616699
1903,0,0.165909,-0.124090,3.144268,1315.954346,923.493042,788.613403
1904,0,0.165662,-0.124239,3.144647,1315.928589,923.455811,788.604309
1905,0,0.165665,-0.124734,3.144211,1315.947754,923.483521,788.616089
1906,0,0.165962,-0.124050,3.144446,1315.949707,923.477417,788.614075
1907,0,0.166572,-0.124746,3.143788,1315.951172,923.348511,788.524353
1908,0,0.164347,-0.125161,3.144946,1315.752563,923.263550,788.422791
1909,0,0.166705,-0.124478,3.143667,1315.964844,923.327209,788.522095
1910,0,0.166004,-0.123951,3.144596,1315.951172,923.473022,788.614563
1911,0,0.166040,-0.123969,3.144518,1315.963135,923.475098,788.607422
1912,0,0.165986,-0.124227,3.144459,1315.956177,923.482422,788.622925
1913,0,0.165864,-0.124302,3.144310,1315.955444,923.469421,788.616760
1914,0,0.165646,-0.124396,3.144425,1315.949585,923.485962,788.624512
1915,0,0.165681,-0.124285,3.144501,1315.966797,923.490173,788.635132
1916,0,0.165858,-0.124079,3.144488,1315.956299,923.488953,788.627380
1917,0,0.165733,-0.124514,3.144218,1315.958008,923.491211,788.623535
1918,0,0.165566,-0.124267,3.144518,1315.940063,923.464417,788.596680
1919,0,0.165706,-0.124435,3.144409,1315.947876,923.477295,788.620117
1920,0,0.165844,-0.123974,3.144498,1315.942261,923.480957,788.614746
1921,0,0.165689,-0.124440,3.144374,1315.957275,923.488586,788.626282
1922,0,0.165987,-0.124512,3.144122,1315.968018,923.501953,788.643982
1923,0,0.165775,-0.124226,3.144393,1315.945801,923.467529,788.597046
1924,0,0.166582,-0.125121,3.143472,1315.972412,923.381836,788.545471
1925,0,0.165896,-0.124024,3.144585,1315.942627,923.472046,788.611450
1926,0,0.165933,-0.124336,3.144290,1315.969482,923.487183,788.623291
1927,0,0.165948,-0.124217,3.144363,1315.954712,923.479858,788.621643
1928,0,0.163779,-0.122093,3.146586,1316.048218,923.473572,788.683777
1929,0,0.165341,-0.125545,3.143964,1315.793335,923.182190,788.356873
1930,0,0.166726,-0.124474,3.143567,1315.968628,923.355774,788.532654
1931,0,0.166177,-0.124968,3.143578,1315.970215,923.341125,788.518005
1932,0,0.164040,-0.121772,3.146699,1315.990723,923.601990,788.762634
1933,0,0.165968,-0.124122,3.144304,1315.953735,923.468872,788.610352
1934,0,0.163358,-0.122417,3.146785,1316.018311,923.642029,788.802917
1935,0,0.167156,-0.123975,3.143461,1316.001465,923.341919,788.543030
1936,0,0.166068,-0.123908,3.144449,1315.958374,923.483398,788.618042
1937,0,0.166028,-0.123896,3.144512,1315.949585,923.484192,788.620300
1938,0,0.165893,-0.123662,3.144783,1315.936523,923.458435,788.602478
1939,0,0.165563,-0.124561,3.144399,1315.960938,923.491089,788.627258
1940,0,0.165859,-0.124152,3.144489,1315.945923,923.477600,788.614807
1941,0,0.165672,-0.124549,3.144236,1315.958984,923.473816,788.604492
1942,0,0.166225,-0.123656,3.144511,1315.960693,923.503540,788.643433
1943,0,0.166175,-0.123723,3.144562,1315.968628,923.486633,788.620667
1944,0,0.165676,-0.124212,3.144625,1315.943237,923.475281,788.613892
1945,0,0.166058,-0.124118,3.144344,1315.965820,923.486328,788.624390
1946,0,0.166309,-0.124529,3.143788,1315.966309,923.333618,788.509827
1947,0,0.166409,-0.124536,3.143550,1315.972412,923.388977,788.529602
1948,0,0.162077,-0.120745,3.148358,1316.102417,923.821167,788.853943
1949,0,0.162054,-0.120183,3.147774,1316.070557,923.936523,788.817749
1950,0,0.163309,-0.119601,3.146698,1316.063477,924.032654,788.765137
1951,0,0.163356,-0.117842,3.146175,1315.992676,924.222595,788.785217
1952,0,0.159665,-0.115055,3.150306,1316.224487,924.688477,789.004883
1953,0,0.165345,-0.114320,3.144769,1315.978638,924.643433,788.725464
1954,0,0.165373,-0.111933,3.144443,1316.015259,925.010254,788.803894
1955,0,0.165060,-0.108481,3.144735,1316.000244,925.396606,788.827759
1956,0,0.164897,-0.103330,3.144740,1315.971680,926.081543,788.914978
1957,0,0.164606,-0.097337,3.144442,1315.988281,926.908997,789.034180
1958,0,0.162763,-0.088225,3.147290,1316.226807,928.083496,789.371338
1959,0,0.165471,-0.079665,3.144852,1316.158569,929.106750,789.473328
1960,0,0.165373,-0.068869,3.145726,1316.284912,930.324219,789.687988
1961,0,0.166059,-0.054807,3.147670,1316.338257,931.634460,789.892700
1962,0,0.166739,-0.043541,3.148046,1316.465088,933.026123,790.175842
1963,0,0.167476,-0.031253,3.148736,1316.518677,934.320923,790.414246
1964,0,0.168618,-0.019039,3.149239,1316.796509,935.840759,790.868530
1965,0,0.169697,-0.006345,3.150118,1316.803833,937.183472,791.120178
1966,0,0.170361,0.003660,3.149940,1316.782837,938.358765,791.293640
1967,0,0.169545,0.015649,3.153302,1316.635986,939.209229,791.352539
1968,0,0.168779,0.025226,3.155307,1316.776123,940.113953,791.666260
1969,0,0.170732,0.029785,3.154633,1316.820190,940.820068,791.737488
1970,0,0.170624,0.033715,3.154662,1316.849121,941.419739,791.858154
1971,0,0.167542,0.038002,3.155810,1317.172729,942.154541,792.204041
1972,0,0.167312,0.038668,3.155318,1317.169556,942.395813,792.202820
1973,0,0.171074,0.037358,3.151316,1317.025269,942.409119,792.080811
1974,0,0.171308,0.038474,3.150887,1317.042358,942.528870,792.113647
1975,0,0.168503,0.042648,3.154067,1317.148071,942.764893,792.331482
1976,0,0.170915,0.039796,3.151182,1317.034546,942.601624,792.152771
1977,0,0.172101,0.040839,3.150877,1317.032104,942.618835,792.198608
1978,0,0.169028,0.043619,3.153942,1317.127808,942.753845,792.401978
1979,0,0.171783,0.040273,3.151270,1316.997559,942.464111,792.164612
1980,0,0.172363,0.039691,3.150837,1316.997314,942.406494,792.166931
1981,0,0.168568,0.042371,3.154110,1317.099976,942.519043,792.344788
1982,0,0.167740,0.040854,3.154265,1317.089478,942.438232,792.321228
1983,0,0.171340,0.036149,3.150120,1316.960327,942.179138,792.078735
1984,0,0.172086,0.036426,3.150097,1316.979614,942.153442,792.074524
1985,0,0.171686,0.035655,3.149946,1316.960693,942.110168,792.044556
1986,0,0.171711,0.034332,3.149337,1316.971680,942.110901,792.066345
1987,0,0.167391,0.037767,3.153270,1317.124023,942.351868,792.282104
1988,0,0.172353,0.032896,3.148071,1316.990723,942.007568,791.953064
1989,0,0.167436,0.037033,3.153205,1317.131470,942.389221,792.252319
1990,0,0.167653,0.037520,3.153024,1317.116455,942.423584,792.278931
1991,0,0.171118,0.033628,3.149138,1316.942627,942.224426,792.037964
1992,0,0.171022,0.034173,3.149269,1316.924316,942.230347,792.015381
1993,0,0.167588,0.038615,3.152970,1317.094727,942.477966,792.288269
1994,0,0.171579,0.034525,3.149074,1316.948853,942.229553,792.035767
1995,0,0.167577,0.038024,3.153062,1317.114258,942.433594,792.297119
1996,0,0.171309,0.033954,3.149100,1316.958496,942.162598,792.033936
1997,0,0.166858,0.036686,3.153391,1317.142212,942.344971,792.229492
1998,0,0.172342,0.034379,3.149205,1316.946899,942.108154,792.033875
1999,0,0.170972,0.035440,3.151043,1316.844849,941.983459,791.952881
2000,0,0.167792,0.036568,3.153469,1317.156494,942.315186,792.248657
2001,0,0.167893,0.037242,3.153104,1317.164551,942.340027,792.275513
2002,0,0.168217,0.037559,3.153036,1317.152466,942.358826,792.294434
2003,0,0.171126,0.033014,3.148935,1316.967896,942.129639,792.032410
2004,0,0.167729,0.037728,3.152922,1317.138184,942.386902,792.286194
2005,0,0.171762,0.034119,3.149034,1316.942505,942.147034,792.029358
2006,0,0.172011,0.033100,3.148217,1317.001953,942.076721,791.959290
2007,0,0.171514,0.033918,3.148885,1316.959717,942.179443,792.028320
2008,0,0.167062,0.037259,3.153244,1317.123657,942.412109,792.239014
2009,0,0.171437,0.034181,3.149082,1316.934814,942.184082,792.011475
2010,0,0.171053,0.033632,3.149011,1316.929077,942.172119,791.999390
2011,0,0.171330,0.033716,3.148792,1316.961426,942.179504,792.017029
2012,0,0.167662,0.037343,3.153235,1317.125366,942.394531,792.255798
2013,0,0.167632,0.037649,3.153207,1317.109619,942.394409,792.273010
2014,0,0.171043,0.033448,3.149058,1316.963379,942.124146,792.001099
2015,0,0.171130,0.033473,3.148988,1316.958496,942.105835,792.008972
2016,0,0.172033,0.034065,3.148948,1316.983521,942.121948,792.029785
2017,0,0.171671,0.033588,3.148999,1316.976074,942.107849,792.017456
2018,0,0.170780,0.035066,3.150868,1316.870972,942.033325,791.976746
2019,0,0.167494,0.036171,3.153531,1317.180908,942.358948,792.240662
2020,0,0.172293,0.032801,3.147984,1317.001831,942.001038,791.940002
2021,0,0.167403,0.036790,3.153296,1317.168701,942.363831,792.230347
2022,0,0.171753,0.034019,3.149044,1316.956909,942.159973,792.031799
2023,0,0.167687,0.038494,3.153090,1317.109131,942.409302,792.277222
2024,0,0.167561,0.037839,3.153258,1317.103638,942.377380,792.236328
2025,0,0.172170,0.033223,3.148155,1316.976807,942.055847,791.945313
2026,0,0.166629,0.036355,3.152994,1317.136597,942.399353,792.232971
2027,0,0.171857,0.034155,3.148964,1316.921021,942.157104,792.010559
2028,0,0.170935,0.033221,3.148813,1316.974609,942.172546,792.016296
2029,0,0.172334,0.034626,3.148984,1316.953613,942.168274,792.044067
2030,0,0.167929,0.036113,3.152779,1317.168945,942.248718,792.154297
2031,0,0.168130,0.037490,3.153457,1317.148682,942.370850,792.247192
2032,0,0.171590,0.033517,3.148857,1316.981567,942.140137,792.030579
2033,0,0.167904,0.037749,3.153309,1317.164185,942.355774,792.240784
2034,0,0.166727,0.038942,3.155266,1317.008057,942.231567,792.165833
2035,0,0.167452,0.037083,3.152996,1317.160034,942.371155,792.273193
2036,0,0.168000,0.037871,3.152831,1317.144653,942.399963,792.302002
2037,0,0.167457,0.037631,3.153027,1317.128662,942.375427,792.265930
2038,0,0.166808,0.035843,3.153051,1317.183228,942.381042,792.238892
2039,0,0.171230,0.033645,3.149236,1316.945068,942.136963,792.014954
2040,0,0.172013,0.034468,3.149203,1316.939819,942.161011,792.037598
2041,0,0.167072,0.036565,3.153217,1317.136963,942.386719,792.232056
2042,0,0.167605,0.036107,3.152856,1317.135620,942.290039,792.163025
2043,0,0.171632,0.034219,3.149186,1316.924438,942.144836,792.007751
2044,0,0.167343,0.037278,3.153241,1317.131592,942.396057,792.244446
2045,0,0.167548,0.037781,3.153126,1317.100952,942.404785,792.291321
2046,0,0.167254,0.037787,3.153159,1317.091064,942.360901,792.246338
2047,0,0.166398,0.035332,3.153585,1317.176025,942.340088,792.171509
2048,0,0.167220,0.036566,3.153241,1317.159546,942.358154,792.230713
2049,0,0.167853,0.037585,3.153025,1317.155029,942.386414,792.274902
2050,0,0.167701,0.038020,3.153342,1317.124634,942.339355,792.232605
2051,0,0.167777,0.037643,3.153367,1317.132446,942.354797,792.259521
2052,0,0.167353,0.036680,3.153119,1317.165039,942.367249,792.255066
2053,0,0.167428,0.036711,3.153136,1317.160767,942.366638,792.260315
2054,0,0.171316,0.033806,3.149170,1316.954834,942.101501,791.992004
2055,0,0.171360,0.033783,3.148992,1316.967651,942.134888,792.011108
2056,0,0.171860,0.034249,3.149068,1316.953125,942.133423,792.007507
2057,0,0.171548,0.033429,3.148801,1316.964722,942.167419,792.038025
2058,0,0.166829,0.036128,3.153206,1317.151489,942.384705,792.227905
